Date,Open,High,Low,Close,Volume,QuoteVolume
"5/11/2021, 12:00:00 AM",55246.69000000,55843.09000000,55027.18000000,55641.11000000,3014.24280900,167433158.77854291
"5/11/2021, 1:00:00 AM",55640.76000000,56269.89000000,55367.15000000,56229.93000000,3377.21804100,188409471.21808634
"5/11/2021, 2:00:00 AM",56229.92000000,56230.12000000,55418.98000000,55816.14000000,2981.33804400,166505745.44184826
"5/11/2021, 3:00:00 AM",55816.14000000,56435.48000000,55429.99000000,55460.08000000,3554.53864500,198586929.15555913
"5/11/2021, 4:00:00 AM",55453.39000000,55815.29000000,55064.13000000,55565.33000000,3604.83161200,200051672.65270313
"5/11/2021, 5:00:00 AM",55565.33000000,55942.26000000,54505.00000000,54600.00000000,3617.74288300,199929706.33349295
"5/11/2021, 6:00:00 AM",54600.00000000,55283.68000000,54370.00000000,55142.46000000,3510.76587500,192696232.32042167
"5/11/2021, 7:00:00 AM",55142.44000000,55545.69000000,54986.47000000,55337.04000000,2646.34480000,146422537.87810975
"5/11/2021, 8:00:00 AM",55337.03000000,55484.36000000,54589.00000000,54798.00000000,2345.24979600,129084658.66234860
"5/11/2021, 9:00:00 AM",54788.60000000,55800.00000000,54721.89000000,55677.12000000,2548.33305800,140932264.00109172
"5/11/2021, 10:00:00 AM",55677.12000000,55846.90000000,55421.84000000,55740.09000000,1960.49195900,108985479.54546252
"5/11/2021, 11:00:00 AM",55737.89000000,55893.90000000,55153.14000000,55341.27000000,3137.06198600,174033659.88413216
"5/11/2021, 12:00:00 PM",55341.28000000,56027.63000000,55315.49000000,55901.15000000,2573.22675200,143200711.99244410
"5/11/2021, 1:00:00 PM",55901.14000000,56190.00000000,55733.45000000,55841.78000000,2557.38398700,143067532.88109655
"5/11/2021, 2:00:00 PM",55841.79000000,55963.86000000,55125.71000000,55210.47000000,2732.69837300,152021385.00742101
"5/11/2021, 3:00:00 PM",55210.47000000,55418.80000000,54766.44000000,55374.08000000,3862.93746500,212945648.84129873
"5/11/2021, 4:00:00 PM",55374.08000000,55760.01000000,54875.00000000,55750.00000000,3879.88177500,214886710.88767736
"5/11/2021, 5:00:00 PM",55750.00000000,55885.77000000,55485.14000000,55688.00000000,3119.83338800,173825464.48937522
"5/11/2021, 6:00:00 PM",55688.00000000,56176.00000000,55545.28000000,56052.82000000,3032.66246100,169655496.36704340
"5/11/2021, 7:00:00 PM",56052.83000000,56553.42000000,55750.00000000,55999.69000000,3493.02927400,196021598.72995669
"5/11/2021, 8:00:00 PM",55999.68000000,56500.00000000,55927.27000000,56395.10000000,2213.85712600,124546833.88728587
"5/11/2021, 9:00:00 PM",56395.09000000,56690.00000000,56249.38000000,56383.66000000,2035.25496800,114921067.95833773
"5/11/2021, 10:00:00 PM",56383.66000000,56850.00000000,56330.30000000,56608.94000000,1880.39254900,106475487.43343542
"5/11/2021, 11:00:00 PM",56608.93000000,56850.00000000,56464.73000000,56806.34000000,1629.03468800,92373309.89984615
"5/12/2021, 12:00:00 AM",56806.35000000,56862.43000000,56288.43000000,56510.26000000,1504.02344300,85140145.15384459
"5/12/2021, 1:00:00 AM",56510.26000000,56654.71000000,56307.43000000,56399.99000000,1452.75299000,82046392.83807475
"5/12/2021, 2:00:00 AM",56399.99000000,56767.96000000,56168.98000000,56670.02000000,1437.21069700,81179727.96255984
"5/12/2021, 3:00:00 AM",56670.02000000,57360.07000000,56555.12000000,57348.95000000,3166.90705300,180613749.41228867
"5/12/2021, 4:00:00 AM",57344.48000000,57360.00000000,56924.37000000,57033.35000000,2018.79006500,115276733.30927190
"5/12/2021, 5:00:00 AM",57033.35000000,57337.81000000,56932.83000000,57172.94000000,2235.72799600,127630722.61404464
"5/12/2021, 6:00:00 AM",57170.20000000,57872.18000000,56937.78000000,57756.94000000,3310.80444800,190172794.73673884
"5/12/2021, 7:00:00 AM",57756.95000000,58000.01000000,57284.82000000,57355.30000000,2702.27361400,155892290.85841079
"5/12/2021, 8:00:00 AM",57355.29000000,57504.65000000,57160.01000000,57227.98000000,1948.73803100,111754604.35238450
"5/12/2021, 9:00:00 AM",57227.98000000,57366.92000000,56900.00000000,57009.55000000,2517.10441400,143780815.01788242
"5/12/2021, 10:00:00 AM",57011.67000000,57250.00000000,56882.00000000,57101.07000000,1915.34372500,109394739.32252901
"5/12/2021, 11:00:00 AM",57101.08000000,57180.00000000,56580.00000000,56912.77000000,3332.81199400,189342722.13630582
"5/12/2021, 12:00:00 PM",56912.77000000,57195.50000000,56730.00000000,56855.43000000,2163.09666700,123128929.35958093
"5/12/2021, 1:00:00 PM",56855.42000000,56861.01000000,55950.45000000,56026.83000000,3903.57009600,219724244.74163786
"5/12/2021, 2:00:00 PM",56026.83000000,56517.22000000,55967.13000000,56421.46000000,2722.41529000,153140805.36439188
"5/12/2021, 3:00:00 PM",56421.45000000,56615.45000000,56164.00000000,56316.76000000,2723.56278800,153517969.36351019
"5/12/2021, 4:00:00 PM",56316.76000000,56850.00000000,55700.00000000,56760.11000000,3996.55093400,224847297.37150003
"5/12/2021, 5:00:00 PM",56760.10000000,56900.00000000,56000.00000000,56073.03000000,3641.37238100,205842239.13523593
"5/12/2021, 6:00:00 PM",56073.04000000,56126.29000000,55232.56000000,55479.13000000,5861.52974800,326193530.09815880
"5/12/2021, 7:00:00 PM",55479.13000000,55677.31000000,54392.74000000,55013.01000000,6443.65717600,354067709.35517398
"5/12/2021, 8:00:00 PM",55013.01000000,55329.30000000,54687.05000000,54865.13000000,3002.00731400,165238473.43536928
"5/12/2021, 9:00:00 PM",54863.94000000,55144.98000000,53576.30000000,54082.52000000,6339.65122400,343628062.07131958
"5/12/2021, 10:00:00 PM",54082.52000000,54526.30000000,53500.00000000,54432.39000000,4578.14334400,247466595.73155125
"5/12/2021, 11:00:00 PM",54437.00000000,54660.17000000,53983.05000000,54420.14000000,2585.94518200,140526229.26166874
"5/13/2021, 12:00:00 AM",54420.14000000,54751.92000000,54300.00000000,54533.16000000,1891.94071300,103145563.66152194
"5/13/2021, 1:00:00 AM",54533.16000000,54746.82000000,51563.19000000,52942.79000000,12842.47011700,676718908.16249942
"5/13/2021, 2:00:00 AM",52938.97000000,52950.55000000,48600.00000000,49631.32000000,13998.37552200,715069364.23749151
"5/13/2021, 3:00:00 AM",49537.15000000,50630.00000000,46000.00000000,49666.99000000,19866.03039300,973630160.74774290
"5/13/2021, 4:00:00 AM",49661.12000000,50600.00000000,49305.43000000,50522.52000000,10088.97455000,505260633.41540477
"5/13/2021, 5:00:00 AM",50522.52000000,50829.98000000,50000.00000000,50255.84000000,6577.47817800,331628873.59474743
"5/13/2021, 6:00:00 AM",50257.78000000,50490.09000000,49544.00000000,50461.99000000,6253.54376300,311852531.94313086
"5/13/2021, 7:00:00 AM",50461.99000000,50986.22000000,50282.00000000,50445.87000000,4747.28509800,240732752.69493134
"5/13/2021, 8:00:00 AM",50445.87000000,51076.41000000,50444.00000000,50884.09000000,3757.04889900,191208599.75376496
"5/13/2021, 9:00:00 AM",50884.09000000,51335.00000000,50760.42000000,51332.74000000,3988.38290000,203717849.23328993
"5/13/2021, 10:00:00 AM",51332.74000000,51367.19000000,50605.38000000,50879.72000000,3632.05709400,185205321.51293956
"5/13/2021, 11:00:00 AM",50879.73000000,50950.00000000,49938.44000000,50015.82000000,4616.64482500,232592649.44419967
"5/13/2021, 12:00:00 PM",50015.83000000,50354.28000000,48747.89000000,49212.91000000,8623.51647100,428217306.16314070
"5/13/2021, 1:00:00 PM",49212.92000000,50243.61000000,48901.00000000,49171.76000000,8782.32589300,435431030.93051837
"5/13/2021, 2:00:00 PM",49176.56000000,49909.80000000,48457.12000000,49777.01000000,6132.18686700,301930927.92254713
"5/13/2021, 3:00:00 PM",49777.01000000,50400.00000000,49528.46000000,50158.05000000,4589.17070300,229794939.99631912
"5/13/2021, 4:00:00 PM",50159.29000000,50585.52000000,49594.00000000,50500.00000000,3970.49193500,199239936.80369391
"5/13/2021, 5:00:00 PM",50500.01000000,50884.34000000,50207.56000000,50288.69000000,3752.91121300,189652725.60061271
"5/13/2021, 6:00:00 PM",50288.68000000,50394.20000000,49458.68000000,49627.64000000,4978.78325300,248565796.06729365
"5/13/2021, 7:00:00 PM",49627.63000000,50429.99000000,48434.20000000,48635.40000000,6007.19786500,297604819.87220905
"5/13/2021, 8:00:00 PM",48635.65000000,48888.00000000,47000.00000000,48465.11000000,11630.74017900,558009110.94424677
"5/13/2021, 9:00:00 PM",48465.11000000,48964.41000000,47672.59000000,47844.04000000,6375.31315100,308258295.12396059
"5/13/2021, 10:00:00 PM",47844.04000000,49384.20000000,47832.38000000,48568.85000000,4923.94550700,239925381.58024490
"5/13/2021, 11:00:00 PM",48569.97000000,49450.00000000,48367.56000000,49304.15000000,4073.87713300,199796526.89777757
"5/14/2021, 12:00:00 AM",49304.11000000,49866.03000000,49000.00000000,49564.94000000,2593.16505300,128484104.79687929
"5/14/2021, 1:00:00 AM",49564.93000000,49879.77000000,48838.38000000,48857.72000000,3571.57194500,176481652.09278952
"5/14/2021, 2:00:00 AM",48857.76000000,49759.10000000,48350.00000000,49670.97000000,3799.35925300,186472761.46901616
"5/14/2021, 3:00:00 AM",49671.92000000,50241.19000000,49479.77000000,50029.78000000,4470.63611300,223240429.25715416
"5/14/2021, 4:00:00 AM",50029.77000000,50390.70000000,49855.09000000,50015.76000000,3253.80396700,163132723.81733268
"5/14/2021, 5:00:00 AM",50019.56000000,50070.68000000,49414.50000000,49464.64000000,3144.16476000,156120749.15349831
"5/14/2021, 6:00:00 AM",49464.63000000,49663.18000000,49021.01000000,49157.93000000,2794.49757700,137960403.49814922
"5/14/2021, 7:00:00 AM",49157.94000000,49540.09000000,48799.75000000,49198.86000000,3932.03984400,193500416.23511556
"5/14/2021, 8:00:00 AM",49195.17000000,49736.84000000,49042.29000000,49653.44000000,2676.45927200,132162981.28261175
"5/14/2021, 9:00:00 AM",49649.77000000,49706.55000000,48862.56000000,49056.83000000,3448.43763200,169482635.06202819
"5/14/2021, 10:00:00 AM",49056.83000000,50286.26000000,49050.00000000,49987.20000000,4177.17298000,208219279.80800728
"5/14/2021, 11:00:00 AM",49987.19000000,50420.17000000,49880.00000000,50365.98000000,3437.19525800,172581504.83990088
"5/14/2021, 12:00:00 PM",50365.97000000,50800.00000000,50140.10000000,50413.21000000,4037.60655600,204007041.05765887
"5/14/2021, 1:00:00 PM",50413.21000000,50767.39000000,50213.00000000,50720.34000000,3962.66302300,199978548.74590617
"5/14/2021, 2:00:00 PM",50720.34000000,50958.32000000,50478.79000000,50538.14000000,3477.03230700,176243214.76136117
"5/14/2021, 3:00:00 PM",50538.13000000,50624.93000000,50226.19000000,50310.83000000,3335.75637300,168070633.43216889
"5/14/2021, 4:00:00 PM",50310.83000000,50977.60000000,50037.00000000,50937.18000000,3262.85393200,164858530.60256880
"5/14/2021, 5:00:00 PM",50937.19000000,50949.96000000,50470.87000000,50873.78000000,3009.03997100,152517810.13966540
"5/14/2021, 6:00:00 PM",50873.78000000,51483.00000000,50873.77000000,51211.98000000,4260.60298800,218352818.16146920
"5/14/2021, 7:00:00 PM",51211.98000000,51322.41000000,50660.59000000,50809.00000000,3747.95006800,191212371.62658591
"5/14/2021, 8:00:00 PM",50809.00000000,51053.74000000,50490.26000000,50569.36000000,2632.60215100,133616105.24378802
"5/14/2021, 9:00:00 PM",50569.37000000,50728.96000000,50330.62000000,50470.07000000,3438.13286100,173741355.81918840
"5/14/2021, 10:00:00 PM",50470.89000000,50479.49000000,50083.80000000,50138.09000000,2652.32953000,133292453.31598981
"5/14/2021, 11:00:00 PM",50141.33000000,50294.60000000,49065.00000000,49146.02000000,4218.74202800,209466633.48335995
"5/15/2021, 12:00:00 AM",49146.01000000,49848.48000000,49030.00000000,49807.18000000,2362.80404400,117047918.61368006
"5/15/2021, 1:00:00 AM",49810.37000000,50142.06000000,49613.22000000,49912.26000000,2042.97750600,101859821.68250070
"5/15/2021, 2:00:00 AM",49912.26000000,50188.67000000,49730.98000000,49841.45000000,2306.70356500,115238535.76822124
"5/15/2021, 3:00:00 AM",49844.16000000,50320.24000000,49269.78000000,49444.70000000,3240.05483700,161052312.46578226
"5/15/2021, 4:00:00 AM",49444.70000000,50700.00000000,49350.50000000,50619.19000000,2899.09590400,145524662.03211134
"5/15/2021, 5:00:00 AM",50619.18000000,50650.73000000,50020.00000000,50084.84000000,2143.71497700,107930676.99107580
"5/15/2021, 6:00:00 AM",50084.83000000,50084.83000000,49601.00000000,49627.01000000,2247.57774000,112008453.09425061
"5/15/2021, 7:00:00 AM",49627.02000000,49861.20000000,49150.92000000,49322.03000000,2921.96110400,144844769.42949069
"5/15/2021, 8:00:00 AM",49322.03000000,49720.37000000,49086.75000000,49666.46000000,2777.40806400,137281382.20357492
"5/15/2021, 9:00:00 AM",49668.92000000,49700.00000000,48628.72000000,48971.99000000,4475.98343900,220003402.96149331
"5/15/2021, 10:00:00 AM",48972.00000000,49058.89000000,48400.00000000,48469.28000000,4586.85031500,223648474.25795012
"5/15/2021, 11:00:00 AM",48469.71000000,49072.49000000,48203.91000000,48826.08000000,3843.62357800,186760891.24370991
"5/15/2021, 12:00:00 PM",48826.06000000,49298.59000000,48350.00000000,48640.87000000,3775.30603900,184124060.27748991
"5/15/2021, 1:00:00 PM",48654.24000000,48654.24000000,47721.84000000,48379.90000000,5492.30319400,264491723.51047354
"5/15/2021, 2:00:00 PM",48379.89000000,49000.00000000,48343.42000000,48929.74000000,3024.33813400,147188576.46009536
"5/15/2021, 3:00:00 PM",48929.73000000,49364.80000000,48636.58000000,49167.21000000,3205.17007400,157164463.44635644
"5/15/2021, 4:00:00 PM",49167.22000000,49340.68000000,48527.07000000,48995.02000000,3241.60875800,159029983.09155535
"5/15/2021, 5:00:00 PM",48995.02000000,49697.63000000,48832.00000000,49389.58000000,5237.18938100,257950577.31718919
"5/15/2021, 6:00:00 PM",49389.58000000,49585.49000000,48834.82000000,48982.99000000,3230.31677300,158925705.07741329
"5/15/2021, 7:00:00 PM",48983.00000000,48994.27000000,47534.00000000,47876.71000000,6712.55364400,322666496.75535563
"5/15/2021, 8:00:00 PM",47875.46000000,48234.16000000,47399.30000000,47801.08000000,4910.97178100,234686773.43310935
"5/15/2021, 9:00:00 PM",47801.07000000,48200.00000000,47447.36000000,47890.07000000,3156.24360900,151100555.72560694
"5/15/2021, 10:00:00 PM",47890.72000000,48108.61000000,46900.00000000,48108.40000000,5499.31489800,260847281.81334455
"5/15/2021, 11:00:00 PM",48108.40000000,48655.00000000,48037.25000000,48219.31000000,3115.47659500,150580054.49876654
"5/16/2021, 12:00:00 AM",48219.41000000,48738.75000000,48209.01000000,48419.76000000,1775.33284100,85996600.73644694
"5/16/2021, 1:00:00 AM",48419.74000000,48688.83000000,47733.00000000,47964.69000000,2919.02384500,140828211.42835940
"5/16/2021, 2:00:00 AM",47971.98000000,48049.93000000,46555.00000000,46762.99000000,5006.02983500,236139758.26635649
"5/16/2021, 3:00:00 AM",46762.99000000,47698.00000000,46467.00000000,47283.43000000,5439.30820700,256947912.16860543
"5/16/2021, 4:00:00 AM",47282.38000000,48215.96000000,47282.37000000,48059.99000000,3005.46522600,143829883.37273518
"5/16/2021, 5:00:00 AM",48059.99000000,48326.62000000,47952.56000000,48150.01000000,2151.76104700,103498165.89981663
"5/16/2021, 6:00:00 AM",48144.25000000,48406.44000000,47747.70000000,48383.46000000,2204.56690200,105856132.56929757
"5/16/2021, 7:00:00 AM",48386.62000000,48951.01000000,48051.38000000,48102.77000000,2272.25243800,110028077.59032572
"5/16/2021, 8:00:00 AM",48102.77000000,48354.20000000,48034.82000000,48165.86000000,1650.21154100,79543003.64310631
"5/16/2021, 9:00:00 AM",48165.86000000,49500.00000000,48135.39000000,49047.97000000,4192.92890300,205784967.26257222
"5/16/2021, 10:00:00 AM",49047.97000000,49400.00000000,48825.31000000,49375.28000000,2686.64049300,131681355.17796473
"5/16/2021, 11:00:00 AM",49375.28000000,49437.46000000,48656.00000000,48900.02000000,2548.28736900,124722726.91619190
"5/16/2021, 12:00:00 PM",48900.02000000,49500.00000000,48896.00000000,49264.69000000,2980.49210900,146679299.80050763
"5/16/2021, 1:00:00 PM",49264.68000000,49795.89000000,49221.08000000,49579.70000000,2962.99313800,146516333.32509972
"5/16/2021, 2:00:00 PM",49574.98000000,49640.28000000,48912.80000000,49014.99000000,2464.23396700,121437654.42100325
"5/16/2021, 3:00:00 PM",49014.99000000,49157.89000000,48550.63000000,48622.62000000,2925.55517700,143016378.54081491
"5/16/2021, 4:00:00 PM",48618.14000000,48999.10000000,48457.06000000,48915.73000000,3053.92914800,148843563.09983315
"5/16/2021, 5:00:00 PM",48915.78000000,49249.06000000,48036.00000000,48284.32000000,3836.37689700,186287640.32748761
"5/16/2021, 6:00:00 PM",48284.32000000,48331.45000000,47566.01000000,47727.26000000,4351.10077300,208712774.01658640
"5/16/2021, 7:00:00 PM",47727.26000000,48097.59000000,46960.00000000,47276.26000000,6112.07671500,290162172.65684510
"5/16/2021, 8:00:00 PM",47276.26000000,47460.00000000,46120.00000000,47081.50000000,8475.47048900,397503893.25201515
"5/16/2021, 9:00:00 PM",47080.20000000,47457.76000000,45333.34000000,45380.56000000,10976.68225100,509186062.01312712
"5/16/2021, 10:00:00 PM",45409.99000000,46239.68000000,44444.44000000,45549.26000000,11255.42400100,510824938.15711901
"5/16/2021, 11:00:00 PM",45553.24000000,45902.19000000,43825.39000000,44104.07000000,11341.71415800,508083166.08696066
"5/17/2021, 12:00:00 AM",44103.90000000,45614.33000000,43857.42000000,45195.96000000,7608.62030700,340577449.14617028
"5/17/2021, 1:00:00 AM",45195.29000000,46320.00000000,45163.65000000,45562.01000000,5841.01303100,267417674.04332471
"5/17/2021, 2:00:00 AM",45562.01000000,46480.00000000,45384.11000000,46431.50000000,3932.70848800,180356384.62839026
"5/17/2021, 3:00:00 AM",46426.83000000,46686.00000000,45481.64000000,45551.72000000,4098.53616900,188955275.46451114
"5/17/2021, 4:00:00 AM",45551.72000000,45618.04000000,44527.22000000,44870.17000000,6451.07664300,290578727.58198063
"5/17/2021, 5:00:00 AM",44870.16000000,45234.82000000,44210.01000000,44465.81000000,5723.77268400,255853933.51090261
"5/17/2021, 6:00:00 AM",44462.34000000,44705.23000000,42777.00000000,42915.46000000,11898.47295100,518776988.99930083
"5/17/2021, 7:00:00 AM",42915.46000000,44300.00000000,42196.97000000,43582.53000000,13239.78340100,570506419.34541870
"5/17/2021, 8:00:00 AM",43582.60000000,44232.84000000,42397.28000000,44150.24000000,9220.10754100,397210741.44689539
"5/17/2021, 9:00:00 AM",44193.78000000,45400.00000000,43853.75000000,44323.45000000,11530.82632600,515102067.91744305
"5/17/2021, 10:00:00 AM",44323.44000000,45353.09000000,44127.63000000,45149.18000000,6566.74090200,293636586.19433209
"5/17/2021, 11:00:00 AM",45143.28000000,45528.07000000,44666.79000000,45320.64000000,6758.62343500,305252998.58680398
"5/17/2021, 12:00:00 PM",45317.29000000,45630.34000000,44900.00000000,45408.87000000,4778.77800900,215813496.76642525
"5/17/2021, 1:00:00 PM",45417.21000000,45507.33000000,44429.32000000,44539.00000000,5686.04278700,255700269.48513193
"5/17/2021, 2:00:00 PM",44539.00000000,45800.00000000,44291.84000000,45731.39000000,6628.06327900,299783585.85950944
"5/17/2021, 3:00:00 PM",45733.55000000,45791.04000000,44707.53000000,44919.14000000,6324.44236100,285964102.67103726
"5/17/2021, 4:00:00 PM",44927.60000000,45227.42000000,44555.00000000,45029.01000000,4360.53925800,195565400.35003810
"5/17/2021, 5:00:00 PM",45029.01000000,45128.70000000,43770.34000000,44440.98000000,6218.95866900,275591773.11520874
"5/17/2021, 6:00:00 PM",44440.98000000,44646.54000000,43156.00000000,43362.75000000,6234.04902700,273101584.40494270
"5/17/2021, 7:00:00 PM",43357.00000000,43814.30000000,42510.90000000,42567.28000000,8815.51332600,380442842.71435879
"5/17/2021, 8:00:00 PM",42566.10000000,43208.43000000,42001.00000000,42587.21000000,9215.23866000,392692743.88532986
"5/17/2021, 9:00:00 PM",42586.21000000,43733.89000000,42300.80000000,43473.22000000,7355.61408000,317930324.23191935
"5/17/2021, 10:00:00 PM",43471.48000000,44400.00000000,43462.76000000,44197.73000000,5496.79597300,242018960.77877986
"5/17/2021, 11:00:00 PM",44197.73000000,44939.20000000,44038.51000000,44757.64000000,4113.21925500,182869069.32386853
"5/18/2021, 12:00:00 AM",44757.63000000,44814.81000000,43250.57000000,43514.55000000,4150.74861700,182675946.82930030
"5/18/2021, 1:00:00 AM",43514.55000000,44518.20000000,42600.00000000,42897.07000000,6424.96332300,278747733.11106609
"5/18/2021, 2:00:00 AM",42897.09000000,43841.88000000,42500.00000000,43538.04000000,5366.26606000,231983959.35935292
"5/18/2021, 3:00:00 AM",43538.02000000,44631.78000000,43150.79000000,44386.26000000,6210.14067600,274430073.99181375
"5/18/2021, 4:00:00 AM",44389.58000000,45281.34000000,44303.88000000,45072.49000000,6566.09031600,294718581.91070463
"5/18/2021, 5:00:00 AM",45079.58000000,45260.54000000,44500.00000000,45018.55000000,3747.96364000,168042412.70566517
"5/18/2021, 6:00:00 AM",45018.17000000,45051.16000000,44660.02000000,44779.83000000,2728.72482100,122353911.31329396
"5/18/2021, 7:00:00 AM",44774.78000000,45555.17000000,44738.26000000,45318.97000000,4607.61574300,208363426.39321703
"5/18/2021, 8:00:00 AM",45318.98000000,45509.24000000,45007.31000000,45359.99000000,4003.07602400,181299164.62414063
"5/18/2021, 9:00:00 AM",45355.82000000,45799.29000000,44800.40000000,44898.06000000,4784.47679800,216968005.93051528
"5/18/2021, 10:00:00 AM",44898.05000000,45244.64000000,44837.44000000,45172.70000000,3823.26198400,172213477.21678248
"5/18/2021, 11:00:00 AM",45172.69000000,45420.00000000,44826.41000000,44925.19000000,3610.93455900,162893077.00707653
"5/18/2021, 12:00:00 PM",44925.19000000,45133.00000000,44607.08000000,44955.35000000,3542.84505200,158936710.25790112
"5/18/2021, 1:00:00 PM",44955.35000000,45480.00000000,44731.84000000,45365.87000000,2907.38295600,131297325.07197183
"5/18/2021, 2:00:00 PM",45365.87000000,45662.14000000,45125.21000000,45321.02000000,3041.56704100,138183579.48526818
"5/18/2021, 3:00:00 PM",45318.76000000,45341.84000000,43715.00000000,43955.47000000,6203.66282900,276095596.41479691
"5/18/2021, 4:00:00 PM",43955.46000000,44098.40000000,43210.00000000,43691.22000000,7040.02314900,307606212.15951647
"5/18/2021, 5:00:00 PM",43691.39000000,43692.51000000,42507.00000000,43221.40000000,8896.14858000,382920221.88366517
"5/18/2021, 6:00:00 PM",43221.40000000,43806.80000000,42780.53000000,42969.47000000,7433.44902400,322009953.47336524
"5/18/2021, 7:00:00 PM",42969.46000000,43700.00000000,42594.93000000,43600.21000000,8038.14997100,347060015.65657456
"5/18/2021, 8:00:00 PM",43601.19000000,43825.65000000,43278.37000000,43324.59000000,4445.74057000,193501724.86242012
"5/18/2021, 9:00:00 PM",43324.59000000,43361.88000000,42371.96000000,42800.01000000,6072.59446700,259759114.56628462
"5/18/2021, 10:00:00 PM",42800.01000000,43621.00000000,42500.00000000,43262.71000000,4702.16932600,202187536.12031777
"5/18/2021, 11:00:00 PM",43262.70000000,43522.64000000,42691.85000000,43256.56000000,3754.78394800,162090244.00614269
"5/19/2021, 12:00:00 AM",43254.06000000,43500.00000000,42766.01000000,42979.69000000,2614.87320600,112746833.31896534
"5/19/2021, 1:00:00 AM",42980.52000000,43250.27000000,42702.50000000,42817.85000000,3020.72374900,129914174.56315306
"5/19/2021, 2:00:00 AM",42817.86000000,43181.81000000,42250.02000000,42849.78000000,5183.46235500,221078909.61434929
"5/19/2021, 3:00:00 AM",42849.78000000,43584.90000000,42500.00000000,42610.25000000,5053.49403200,217207672.73823839
"5/19/2021, 4:00:00 AM",42610.25000000,42699.44000000,40500.15000000,40843.52000000,13344.37693200,552531128.73071691
"5/19/2021, 5:00:00 AM",40843.53000000,41299.98000000,40275.00000000,40325.01000000,8604.97640900,351694034.63933015
"5/19/2021, 6:00:00 AM",40324.57000000,41049.99000000,40125.00000000,40591.15000000,9124.06310300,370711746.31850225
"5/19/2021, 7:00:00 AM",40591.99000000,40846.97000000,38604.93000000,39307.66000000,17716.26597400,700936623.49321362
"5/19/2021, 8:00:00 AM",39307.66000000,39941.00000000,38934.69000000,39200.01000000,12574.52393400,495838977.12417984
"5/19/2021, 9:00:00 AM",39200.00000000,39878.33000000,39102.00000000,39378.54000000,8295.85310900,328101147.15554767
"5/19/2021, 10:00:00 AM",39383.29000000,40575.25000000,38550.00000000,40371.44000000,10481.12453200,415508158.84234210
"5/19/2021, 11:00:00 AM",40354.98000000,40888.00000000,39849.49000000,40465.04000000,7231.89589600,291574018.01207699
"5/19/2021, 12:00:00 PM",40462.39000000,40708.97000000,40028.62000000,40324.64000000,5321.02228600,214566485.79977391
"5/19/2021, 1:00:00 PM",40324.64000000,40442.95000000,38886.01000000,39432.27000000,9060.05201400,357584419.93305014
"5/19/2021, 2:00:00 PM",39432.42000000,39664.71000000,36333.00000000,38700.00000000,26040.52767300,996784867.13073611
"5/19/2021, 3:00:00 PM",38700.00000000,39295.51000000,32488.89000000,35234.62000000,30946.52666400,1123955118.56110743
"5/19/2021, 4:00:00 PM",35234.62000000,38000.00000000,30000.00000000,35863.06000000,44239.81177800,1514464825.21850363
"5/19/2021, 5:00:00 PM",35863.06000000,37598.82000000,33993.70000000,37521.32000000,24199.62019700,858701434.02272219
"5/19/2021, 6:00:00 PM",37501.89000000,37990.00000000,36414.74000000,37318.52000000,21654.71782700,804241871.90725752
"5/19/2021, 7:00:00 PM",37310.14000000,40118.81000000,36111.00000000,39580.68000000,24998.73107100,958481252.31907026
"5/19/2021, 8:00:00 PM",39558.79000000,40442.00000000,38866.02000000,39370.61000000,16280.30895300,647031928.37780879
"5/19/2021, 9:00:00 PM",39366.87000000,39616.04000000,37600.00000000,37961.02000000,12160.44933800,466158744.35844225
"5/19/2021, 10:00:00 PM",37961.01000000,39499.94000000,37711.00000000,39342.93000000,9791.17257100,378677273.27433607
"5/19/2021, 11:00:00 PM",39337.45000000,40200.00000000,37962.91000000,38217.41000000,10297.23351500,403432674.21326157
"5/20/2021, 12:00:00 AM",38222.20000000,38956.99000000,37032.96000000,38771.77000000,9138.80856100,347224737.53641750
"5/20/2021, 1:00:00 AM",38777.05000000,39800.00000000,38014.01000000,39090.15000000,7374.80860100,288299570.21433982
"5/20/2021, 2:00:00 AM",39070.57000000,39264.46000000,36600.01000000,36690.09000000,10416.87819100,393986224.95082253
"5/20/2021, 3:00:00 AM",36671.23000000,38180.00000000,34850.00000000,35817.31000000,18051.56914000,656901733.23465497
"5/20/2021, 4:00:00 AM",35825.80000000,37500.00000000,35519.99000000,36973.51000000,14885.31230400,545771871.60621614
"5/20/2021, 5:00:00 AM",36971.95000000,38300.00000000,36834.83000000,38051.34000000,8464.28150800,320029893.72883150
"5/20/2021, 6:00:00 AM",38051.35000000,38599.00000000,37838.20000000,38341.04000000,7146.53606500,272713561.59142621
"5/20/2021, 7:00:00 AM",38340.01000000,39780.00000000,38202.11000000,39425.54000000,8595.24168400,338106769.76561151
"5/20/2021, 8:00:00 AM",39425.53000000,39970.00000000,39130.00000000,39938.91000000,7152.52440500,283535563.36691567
"5/20/2021, 9:00:00 AM",39936.75000000,40202.12000000,39199.99000000,39684.40000000,7701.16730600,305992926.99066490
"5/20/2021, 10:00:00 AM",39681.67000000,40780.87000000,39650.00000000,39959.68000000,8751.09438900,352447232.40890820
"5/20/2021, 11:00:00 AM",39959.67000000,40250.01000000,39326.01000000,39826.97000000,5930.81342800,235517316.98598417
"5/20/2021, 12:00:00 PM",39826.97000000,40200.00000000,38700.00000000,39931.20000000,7643.56914600,301816562.13967410
